Date,Year,Month,Geopolitical_Zone,State,Rainfall_mm,Rainy_Days,Max_Daily_Rainfall_mm,Rainfall_Intensity,Drought_Index,Flood_Risk_Index
2005-03-01,2005,3,North-Central,Plateau,3.2,1,1.4,3.2,0.943,0.025
2005-04-01,2005,4,North-Central,Plateau,42.1,8,18.5,5.26,0.728,0.12
2005-05-01,2005,5,North-Central,Plateau,67.9,14,22.6,4.85,0.693,0.102
2005-06-01,2005,6,North-Central,Plateau,95.4,19,35.9,5.02,0.534,0.175
2005-07-01,2005,7,North-Central,Plateau,71.8,14,21.9,5.13,0.709,0.089
2005-08-01,2005,8,North-Central,Plateau,119.3,24,37.3,4.97,0.544,0.143
2005-09-01,2005,9,North-Central,Plateau,135.8,27,44.2,5.03,0.242,0.247
2005-10-01,2005,10,North-Central,Plateau,33.0,7,15.3,4.71,0.532,0.217
2005-11-01,2005,11,North-Central,Plateau,0.2,0,0.1,0.2,0.989,0.005
2005-12-01,2005,12,North-Central,Plateau,0.0,0,0.0,0.0,1.0,0.0
2006-01-01,2006,1,North-Central,Plateau,0.1,0,0.0,0.1,0.752,0.0
2006-02-01,2006,2,North-Central,Plateau,1.8,0,0.7,1.8,0.0,0.469
2006-03-01,2006,3,North-Central,Plateau,0.8,0,0.3,0.8,0.986,0.005
2006-04-01,2006,4,North-Central,Plateau,15.3,3,6.9,5.1,0.901,0.045
2006-05-01,2006,5,North-Central,Plateau,64.0,13,28.8,4.92,0.711,0.13
2006-06-01,2006,6,North-Central,Plateau,33.1,7,12.5,4.73,0.838,0.061
2006-07-01,2006,7,North-Central,Plateau,70.6,14,26.4,5.04,0.714,0.107
2006-08-01,2006,8,North-Central,Plateau,362.8,30,109.9,12.09,0.0,0.42
2006-09-01,2006,9,North-Central,Plateau,86.2,17,29.3,5.07,0.519,0.164
2006-10-01,2006,10,North-Central,Plateau,15.0,3,7.0,5.0,0.787,0.099
2006-11-01,2006,11,North-Central,Plateau,0.2,0,0.1,0.2,0.989,0.005
2006-12-01,2006,12,North-Central,Plateau,0.0,0,0.0,0.0,1.0,0.0
2007-01-01,2007,1,North-Central,Plateau,0.0,0,0.0,0.0,1.0,0.0
2007-02-01,2007,2,North-Central,Plateau,1.9,0,0.7,1.9,0.0,0.469
2007-03-01,2007,3,North-Central,Plateau,2.8,1,1.0,2.8,0.95,0.018
2007-04-01,2007,4,North-Central,Plateau,56.9,11,24.6,5.17,0.632,0.159
2007-05-01,2007,5,North-Central,Plateau,104.0,21,32.1,4.95,0.53,0.145
2007-06-01,2007,6,North-Central,Plateau,213.6,30,70.8,7.12,0.0,0.346
2007-07-01,2007,7,North-Central,Plateau,254.9,30,106.5,8.5,0.0,0.431
2007-08-01,2007,8,North-Central,Plateau,422.4,30,146.2,14.08,0.0,0.559
2007-09-01,2007,9,North-Central,Plateau,164.5,30,60.0,5.48,0.082,0.335
2007-10-01,2007,10,North-Central,Plateau,65.3,13,27.9,5.02,0.075,0.395
2007-11-01,2007,11,North-Central,Plateau,3.9,1,1.6,3.9,0.791,0.086
2007-12-01,2007,12,North-Central,Plateau,0.3,0,0.1,0.3,0.954,0.015
2008-01-01,2008,1,North-Central,Plateau,0.7,0,0.3,0.7,0.0,0.745
2008-02-01,2008,2,North-Central,Plateau,0.0,0,0.0,0.0,1.0,0.0
2008-03-01,2008,3,North-Central,Plateau,3.7,1,1.4,3.7,0.934,0.025
2008-04-01,2008,4,North-Central,Plateau,20.7,4,10.1,5.18,0.866,0.065
2008-05-01,2008,5,North-Central,Plateau,83.7,17,32.3,4.92,0.621,0.146
2008-06-01,2008,6,North-Central,Plateau,86.0,17,33.0,5.06,0.58,0.161
2008-07-01,2008,7,North-Central,Plateau,209.6,30,93.3,6.99,0.151,0.378
2008-08-01,2008,8,North-Central,Plateau,303.8,30,116.6,10.13,0.0,0.445
2008-09-01,2008,9,North-Central,Plateau,145.3,29,59.0,5.01,0.189,0.329
2008-10-01,2008,10,North-Central,Plateau,53.4,11,17.9,4.85,0.243,0.254
2008-11-01,2008,11,North-Central,Plateau,0.0,0,0.0,0.0,1.0,0.0
2008-12-01,2008,12,North-Central,Plateau,0.7,0,0.3,0.7,0.892,0.046
2009-01-01,2009,1,North-Central,Plateau,0.3,0,0.1,0.3,0.255,0.248
2009-02-01,2009,2,North-Central,Plateau,0.0,0,0.0,0.0,1.0,0.0
2009-03-01,2009,3,North-Central,Plateau,1.0,0,0.4,1.0,0.982,0.007
2009-04-01,2009,4,North-Central,Plateau,58.5,12,19.5,4.88,0.621,0.126
2009-05-01,2009,5,North-Central,Plateau,87.6,18,30.4,4.87,0.604,0.138
2009-06-01,2009,6,North-Central,Plateau,96.6,19,29.1,5.08,0.528,0.142
2009-07-01,2009,7,North-Central,Plateau,151.2,30,68.0,5.04,0.387,0.275
2009-08-01,2009,8,North-Central,Plateau,197.8,30,80.4,6.59,0.244,0.307
2009-09-01,2009,9,North-Central,Plateau,86.4,17,28.2,5.08,0.518,0.157
2009-10-01,2009,10,North-Central,Plateau,36.8,7,17.5,5.26,0.479,0.248
2009-11-01,2009,11,North-Central,Plateau,6.6,1,2.1,6.6,0.647,0.112
2009-12-01,2009,12,North-Central,Plateau,0.0,0,0.0,0.0,1.0,0.0
2010-01-01,2010,1,North-Central,Plateau,0.3,0,0.1,0.3,0.255,0.248
2010-02-01,2010,2,North-Central,Plateau,0.0,0,0.0,0.0,1.0,0.0
2010-03-01,2010,3,North-Central,Plateau,3.1,1,1.5,3.1,0.944,0.027
2010-04-01,2010,4,North-Central,Plateau,19.1,4,8.1,4.78,0.876,0.052
2010-05-01,2010,5,North-Central,Plateau,106.3,21,46.2,5.06,0.519,0.209
2010-06-01,2010,6,North-Central,Plateau,132.8,27,41.6,4.92,0.352,0.203
2010-07-01,2010,7,North-Central,Plateau,278.4,30,136.7,9.28,0.0,0.554
2010-08-01,2010,8,North-Central,Plateau,230.1,30,90.3,7.67,0.121,0.345
2010-09-01,2010,9,North-Central,Plateau,202.7,30,99.5,6.76,0.0,0.556
2010-10-01,2010,10,North-Central,Plateau,67.3,13,33.2,5.18,0.047,0.47
2010-11-01,2010,11,North-Central,Plateau,2.0,0,0.9,2.0,0.893,0.048
2010-12-01,2010,12,North-Central,Plateau,0.0,0,0.0,0.0,1.0,0.0
2011-01-01,2011,1,North-Central,Plateau,0.0,0,0.0,0.0,1.0,0.0
2011-02-01,2011,2,North-Central,Plateau,0.4,0,0.2,0.4,0.732,0.134
2011-03-01,2011,3,North-Central,Plateau,0.0,0,0.0,0.0,1.0,0.0
2011-04-01,2011,4,North-Central,Plateau,7.4,1,2.4,7.4,0.952,0.016
2011-05-01,2011,5,North-Central,Plateau,110.8,22,42.7,5.04,0.499,0.193
2011-06-01,2011,6,North-Central,Plateau,84.6,17,25.8,4.98,0.587,0.126
2011-07-01,2011,7,North-Central,Plateau,102.5,20,46.7,5.12,0.585,0.189
2011-08-01,2011,8,North-Central,Plateau,247.2,30,95.5,8.24,0.056,0.365
2011-09-01,2011,9,North-Central,Plateau,149.3,30,69.8,4.98,0.166,0.39
2011-10-01,2011,10,North-Central,Plateau,48.7,10,17.7,4.87,0.31,0.251
2011-11-01,2011,11,North-Central,Plateau,0.1,0,0.0,0.1,0.995,0.0
2011-12-01,2011,12,North-Central,Plateau,0.0,0,0.0,0.0,1.0,0.0
2012-01-01,2012,1,North-Central,Plateau,0.0,0,0.0,0.0,1.0,0.0
2012-02-01,2012,2,North-Central,Plateau,0.0,0,0.0,0.0,1.0,0.0
2012-03-01,2012,3,North-Central,Plateau,0.0,0,0.0,0.0,1.0,0.0
2012-04-01,2012,4,North-Central,Plateau,48.9,10,17.6,4.89,0.684,0.114
2012-05-01,2012,5,North-Central,Plateau,129.6,26,60.0,4.98,0.414,0.271
2012-06-01,2012,6,North-Central,Plateau,228.6,30,113.7,7.62,0.0,0.555
2012-07-01,2012,7,North-Central,Plateau,254.6,30,81.1,8.49,0.0,0.329
2012-08-01,2012,8,North-Central,Plateau,299.3,30,104.3,9.98,0.0,0.399
2012-09-01,2012,9,North-Central,Plateau,263.0,30,89.2,8.77,0.0,0.498
2012-10-01,2012,10,North-Central,Plateau,84.3,17,32.1,4.96,0.0,0.455
2012-11-01,2012,11,North-Central,Plateau,0.6,0,0.3,0.6,0.968,0.016
2012-12-01,2012,12,North-Central,Plateau,0.1,0,0.0,0.1,0.985,0.0
2013-01-01,2013,1,North-Central,Plateau,2.3,0,1.0,2.3,0.0,1.0
2013-02-01,2013,2,North-Central,Plateau,2.2,0,0.9,2.2,0.0,0.602
2013-03-01,2013,3,North-Central,Plateau,15.6,3,4.9,5.2,0.72,0.088
2013-04-01,2013,4,North-Central,Plateau,25.8,5,10.6,5.16,0.833,0.069
2013-05-01,2013,5,North-Central,Plateau,41.1,8,19.7,5.14,0.814,0.089
2013-06-01,2013,6,North-Central,Plateau,65.6,13,22.8,5.05,0.68,0.111
2013-07-01,2013,7,North-Central,Plateau,133.8,27,43.9,4.96,0.458,0.178
2013-08-01,2013,8,North-Central,Plateau,172.1,30,62.4,5.74,0.342,0.238
2013-09-01,2013,9,North-Central,Plateau,53.5,11,18.1,4.86,0.701,0.101
2013-10-01,2013,10,North-Central,Plateau,38.6,8,16.2,4.82,0.453,0.23
2013-11-01,2013,11,North-Central,Plateau,1.6,0,0.6,1.6,0.914,0.032
2013-12-01,2013,12,North-Central,Plateau,0.5,0,0.2,0.5,0.923,0.031
2014-01-01,2014,1,North-Central,Plateau,0.9,0,0.3,0.9,0.0,0.745
2014-02-01,2014,2,North-Central,Plateau,1.1,0,0.5,1.1,0.264,0.335
2014-03-01,2014,3,North-Central,Plateau,7.8,2,3.0,3.9,0.86,0.054
2014-04-01,2014,4,North-Central,Plateau,84.6,17,36.0,4.98,0.452,0.233
2014-05-01,2014,5,North-Central,Plateau,80.5,16,35.4,5.03,0.636,0.16
2014-06-01,2014,6,North-Central,Plateau,86.5,17,43.1,5.09,0.578,0.21
2014-07-01,2014,7,North-Central,Plateau,124.1,25,53.9,4.96,0.497,0.218
2014-08-01,2014,8,North-Central,Plateau,207.6,30,78.0,6.92,0.207,0.298
2014-09-01,2014,9,North-Central,Plateau,123.6,25,53.2,4.94,0.31,0.297
2014-10-01,2014,10,North-Central,Plateau,28.2,6,12.5,4.7,0.6,0.177
2014-11-01,2014,11,North-Central,Plateau,0.8,0,0.3,0.8,0.957,0.016
2014-12-01,2014,12,North-Central,Plateau,0.0,0,0.0,0.0,1.0,0.0
2015-01-01,2015,1,North-Central,Plateau,0.0,0,0.0,0.0,1.0,0.0
2015-02-01,2015,2,North-Central,Plateau,0.4,0,0.2,0.4,0.732,0.134
2015-03-01,2015,3,North-Central,Plateau,6.1,1,2.9,6.1,0.89,0.052
2015-04-01,2015,4,North-Central,Plateau,5.5,1,2.5,5.5,0.964,0.016
2015-05-01,2015,5,North-Central,Plateau,13.0,3,5.2,4.33,0.941,0.024
2015-06-01,2015,6,North-Central,Plateau,75.5,15,23.4,5.03,0.631,0.114
2015-07-01,2015,7,North-Central,Plateau,282.3,30,106.1,9.41,0.0,0.43
2015-08-01,2015,8,North-Central,Plateau,321.8,30,145.2,10.73,0.0,0.555
2015-09-01,2015,9,North-Central,Plateau,273.2,30,105.7,9.11,0.0,0.59
2015-10-01,2015,10,North-Central,Plateau,50.3,10,20.0,5.03,0.287,0.283
2015-11-01,2015,11,North-Central,Plateau,0.8,0,0.3,0.8,0.957,0.016
2015-12-01,2015,12,North-Central,Plateau,0.0,0,0.0,0.0,1.0,0.0
2016-01-01,2016,1,North-Central,Plateau,0.0,0,0.0,0.0,1.0,0.0
2016-02-01,2016,2,North-Central,Plateau,0.0,0,0.0,0.0,1.0,0.0
2016-03-01,2016,3,North-Central,Plateau,28.4,6,9.0,4.73,0.49,0.162
2016-04-01,2016,4,North-Central,Plateau,129.6,26,55.6,4.98,0.161,0.36
2016-05-01,2016,5,North-Central,Plateau,144.4,29,58.8,4.98,0.347,0.266
2016-06-01,2016,6,North-Central,Plateau,142.9,29,56.7,4.93,0.302,0.277
2016-07-01,2016,7,North-Central,Plateau,299.7,30,123.2,9.99,0.0,0.499
2016-08-01,2016,8,North-Central,Plateau,257.0,30,108.2,8.57,0.018,0.413
2016-09-01,2016,9,North-Central,Plateau,267.9,30,104.5,8.93,0.0,0.583
2016-10-01,2016,10,North-Central,Plateau,73.2,15,36.6,4.88,0.0,0.519
2016-11-01,2016,11,North-Central,Plateau,0.0,0,0.0,0.0,1.0,0.0
2016-12-01,2016,12,North-Central,Plateau,0.0,0,0.0,0.0,1.0,0.0
2017-01-01,2017,1,North-Central,Plateau,0.0,0,0.0,0.0,1.0,0.0
2017-02-01,2017,2,North-Central,Plateau,0.2,0,0.1,0.2,0.866,0.067
2017-03-01,2017,3,North-Central,Plateau,1.4,0,0.5,1.4,0.975,0.009
2017-04-01,2017,4,North-Central,Plateau,37.3,7,18.2,5.33,0.759,0.118
2017-05-01,2017,5,North-Central,Plateau,258.1,30,103.7,8.6,0.0,0.469
2017-06-01,2017,6,North-Central,Plateau,227.2,30,83.3,7.57,0.0,0.407
2017-07-01,2017,7,North-Central,Plateau,267.5,30,117.2,8.92,0.0,0.475
2017-08-01,2017,8,North-Central,Plateau,207.8,30,72.1,6.93,0.206,0.275
2017-09-01,2017,9,North-Central,Plateau,69.1,14,31.3,4.94,0.614,0.175
2017-10-01,2017,10,North-Central,Plateau,16.0,3,7.3,5.33,0.773,0.103
2017-11-01,2017,11,North-Central,Plateau,0.0,0,0.0,0.0,1.0,0.0
2017-12-01,2017,12,North-Central,Plateau,0.0,0,0.0,0.0,1.0,0.0
2018-01-01,2018,1,North-Central,Plateau,0.0,0,0.0,0.0,1.0,0.0
2018-02-01,2018,2,North-Central,Plateau,32.0,6,11.4,5.33,0.0,1.0
2018-03-01,2018,3,North-Central,Plateau,0.0,0,0.0,0.0,1.0,0.0
2018-04-01,2018,4,North-Central,Plateau,2.8,1,1.2,2.8,0.982,0.008
2018-05-01,2018,5,North-Central,Plateau,354.9,30,122.2,11.83,0.0,0.553
2018-06-01,2018,6,North-Central,Plateau,194.6,30,87.7,6.49,0.05,0.428
2018-07-01,2018,7,North-Central,Plateau,263.2,30,106.4,8.77,0.0,0.431
2018-08-01,2018,8,North-Central,Plateau,201.7,30,83.3,6.72,0.229,0.318
2018-09-01,2018,9,North-Central,Plateau,158.8,30,59.1,5.29,0.113,0.33
2018-10-01,2018,10,North-Central,Plateau,39.2,8,18.8,4.9,0.445,0.266
2018-11-01,2018,11,North-Central,Plateau,0.2,0,0.1,0.2,0.989,0.005
2018-12-01,2018,12,North-Central,Plateau,0.0,0,0.0,0.0,1.0,0.0
2019-01-01,2019,1,North-Central,Plateau,0.0,0,0.0,0.0,1.0,0.0
2019-02-01,2019,2,North-Central,Plateau,0.5,0,0.2,0.5,0.665,0.134
2019-03-01,2019,3,North-Central,Plateau,0.2,0,0.1,0.2,0.996,0.002
2019-04-01,2019,4,North-Central,Plateau,7.6,2,3.7,3.8,0.951,0.024
2019-05-01,2019,5,North-Central,Plateau,112.9,23,45.7,4.91,0.489,0.207
2019-06-01,2019,6,North-Central,Plateau,85.1,17,39.0,5.01,0.584,0.19
2019-07-01,2019,7,North-Central,Plateau,183.4,30,74.5,6.11,0.257,0.302
2019-08-01,2019,8,North-Central,Plateau,429.6,30,132.8,14.32,0.0,0.507
2019-09-01,2019,9,North-Central,Plateau,89.7,18,43.3,4.98,0.499,0.242
2019-10-01,2019,10,North-Central,Plateau,187.2,30,93.1,6.24,0.0,1.0
2019-11-01,2019,11,North-Central,Plateau,70.0,14,21.1,5.0,0.0,1.0
2019-12-01,2019,12,North-Central,Plateau,0.0,0,0.0,0.0,1.0,0.0
2020-01-01,2020,1,North-Central,Plateau,0.0,0,0.0,0.0,1.0,0.0
2020-02-01,2020,2,North-Central,Plateau,0.0,0,0.0,0.0,1.0,0.0
2020-03-01,2020,3,North-Central,Plateau,186.3,30,63.2,6.21,0.0,1.0
2020-04-01,2020,4,North-Central,Plateau,1602.0,30,577.1,53.4,0.0,1.0
2020-05-01,2020,5,North-Central,Plateau,362.5,30,130.5,12.08,0.0,0.59
2020-06-01,2020,6,North-Central,Plateau,161.7,30,75.4,5.39,0.21,0.368
2020-07-01,2020,7,North-Central,Plateau,460.6,30,153.9,15.35,0.0,0.623
2020-08-01,2020,8,North-Central,Plateau,343.9,30,160.9,11.46,0.0,0.615
2020-09-01,2020,9,North-Central,Plateau,189.1,30,78.3,6.3,0.0,0.437
2020-10-01,2020,10,North-Central,Plateau,31.6,6,9.8,5.27,0.552,0.139
2020-11-01,2020,11,North-Central,Plateau,47.7,10,19.5,4.77,0.0,1.0
2020-12-01,2020,12,North-Central,Plateau,0.0,0,0.0,0.0,1.0,0.0
2021-01-01,2021,1,North-Central,Plateau,0.0,0,0.0,0.0,1.0,0.0
2021-02-01,2021,2,North-Central,Plateau,0.0,0,0.0,0.0,1.0,0.0
2021-03-01,2021,3,North-Central,Plateau,139.7,28,60.5,4.99,0.0,1.0
2021-04-01,2021,4,North-Central,Plateau,83.2,17,32.6,4.89,0.462,0.211
2021-05-01,2021,5,North-Central,Plateau,806.3,30,297.4,26.88,0.0,1.0
2021-06-01,2021,6,North-Central,Plateau,1254.2,30,538.3,41.81,0.0,1.0
2021-07-01,2021,7,North-Central,Plateau,1221.0,30,404.5,40.7,0.0,1.0
2021-08-01,2021,8,North-Central,Plateau,656.1,30,242.2,21.87,0.0,0.925
2021-09-01,2021,9,North-Central,Plateau,929.2,30,439.4,30.97,0.0,1.0
2021-10-01,2021,10,North-Central,Plateau,383.0,30,126.2,12.77,0.0,1.0
2021-11-01,2021,11,North-Central,Plateau,455.3,30,194.0,15.18,0.0,1.0
2021-12-01,2021,12,North-Central,Plateau,215.6,30,78.8,7.19,0.0,1.0
2022-01-01,2022,1,North-Central,Plateau,5.1,1,2.0,5.1,0.0,1.0
2022-02-01,2022,2,North-Central,Plateau,0.0,0,0.0,0.0,1.0,0.0
2022-03-01,2022,3,North-Central,Plateau,223.4,30,67.1,7.45,0.0,1.0
2022-04-01,2022,4,North-Central,Plateau,1556.4,30,620.2,51.88,0.0,1.0
2022-05-01,2022,5,North-Central,Plateau,1508.9,30,681.7,50.3,0.0,1.0
2022-06-01,2022,6,North-Central,Plateau,873.7,30,413.8,29.12,0.0,1.0
2022-07-01,2022,7,North-Central,Plateau,210.6,30,100.2,7.02,0.147,0.406
2022-08-01,2022,8,North-Central,Plateau,212.6,30,84.3,7.09,0.188,0.322
2022-09-01,2022,9,North-Central,Plateau,238.5,30,85.4,7.95,0.0,0.477
2022-10-01,2022,10,North-Central,Plateau,83.1,17,27.1,4.89,0.0,0.384
2022-11-01,2022,11,North-Central,Plateau,0.1,0,0.0,0.1,0.995,0.0
2022-12-01,2022,12,North-Central,Plateau,0.0,0,0.0,0.0,1.0,0.0
2023-01-01,2023,1,North-Central,Plateau,0.0,0,0.0,0.0,1.0,0.0
2023-02-01,2023,2,North-Central,Plateau,0.0,0,0.0,0.0,1.0,0.0
2023-03-01,2023,3,North-Central,Plateau,1155.4,30,407.7,38.51,0.0,1.0
2023-04-01,2023,4,North-Central,Plateau,272.5,30,103.5,9.08,0.0,0.67
2023-05-01,2023,5,North-Central,Plateau,945.1,30,369.4,31.5,0.0,1.0
2023-06-01,2023,6,North-Central,Plateau,135.4,27,53.1,5.01,0.339,0.259
2023-07-01,2023,7,North-Central,Plateau,70.6,14,30.3,5.04,0.714,0.123
2023-08-01,2023,8,North-Central,Plateau,132.6,27,64.7,4.91,0.493,0.247
2023-09-01,2023,9,North-Central,Plateau,89.8,18,27.5,4.99,0.499,0.154
2023-10-01,2023,10,North-Central,Plateau,43.8,9,17.4,4.87,0.379,0.247
2023-11-01,2023,11,North-Central,Plateau,3.0,1,1.5,3.0,0.84,0.08
2023-12-01,2023,12,North-Central,Plateau,0.0,0,0.0,0.0,1.0,0.0
1990-01-01,1990,1,North-Central,Niger,0.0,0,0.0,0.0,1.0,0.0
1990-02-01,1990,2,North-Central,Niger,1.2,0,0.5,1.2,0.654,0.144
1990-03-01,1990,3,North-Central,Niger,5.5,1,2.6,5.5,0.701,0.141
1990-04-01,1990,4,North-Central,Niger,94.5,19,45.2,4.97,0.0,0.534
1990-05-01,1990,5,North-Central,Niger,211.3,30,69.9,7.04,0.0,0.451
1990-06-01,1990,6,North-Central,Niger,158.9,30,70.2,5.3,0.181,0.362
1990-07-01,1990,7,North-Central,Niger,255.1,30,111.9,8.5,0.0,0.444
1990-08-01,1990,8,North-Central,Niger,234.2,30,111.1,7.81,0.171,0.393
1990-09-01,1990,9,North-Central,Niger,253.5,30,122.1,8.45,0.043,0.461
1990-10-01,1990,10,North-Central,Niger,135.3,27,56.4,5.01,0.0,0.428
1990-11-01,1990,11,North-Central,Niger,7.8,2,2.5,3.9,0.405,0.191
1990-12-01,1990,12,North-Central,Niger,7.8,2,2.9,3.9,0.0,1.0
1991-01-01,1991,1,North-Central,Niger,0.0,0,0.0,0.0,1.0,0.0
1991-02-01,1991,2,North-Central,Niger,10.4,2,3.5,5.2,0.0,1.0
1991-03-01,1991,3,North-Central,Niger,11.3,2,3.7,5.65,0.385,0.201
1991-04-01,1991,4,North-Central,Niger,102.6,21,50.4,4.89,0.0,0.596
1991-05-01,1991,5,North-Central,Niger,268.4,30,110.0,8.95,0.0,0.709
1991-06-01,1991,6,North-Central,Niger,185.8,30,62.2,6.19,0.043,0.32
1991-07-01,1991,7,North-Central,Niger,330.8,30,121.6,11.03,0.0,0.482
1991-08-01,1991,8,North-Central,Niger,283.7,30,120.0,9.46,0.0,0.425
1991-09-01,1991,9,North-Central,Niger,209.5,30,69.7,6.98,0.209,0.263
1991-10-01,1991,10,North-Central,Niger,100.0,20,47.1,5.0,0.241,0.357
1991-11-01,1991,11,North-Central,Niger,0.6,0,0.2,0.6,0.954,0.015
1991-12-01,1991,12,North-Central,Niger,0.0,0,0.0,0.0,1.0,0.0
1992-01-01,1992,1,North-Central,Niger,0.0,0,0.0,0.0,1.0,0.0
1992-02-01,1992,2,North-Central,Niger,0.1,0,0.0,0.1,0.971,0.0
1992-03-01,1992,3,North-Central,Niger,11.8,2,5.4,5.9,0.358,0.294
1992-04-01,1992,4,North-Central,Niger,72.8,15,27.3,4.85,0.139,0.323
1992-05-01,1992,5,North-Central,Niger,212.0,30,93.9,7.07,0.0,0.605
1992-06-01,1992,6,North-Central,Niger,214.6,30,104.7,7.15,0.0,0.539
1992-07-01,1992,7,North-Central,Niger,303.5,30,103.3,10.12,0.0,0.41
1992-08-01,1992,8,North-Central,Niger,301.9,30,120.6,10.06,0.0,0.427
1992-09-01,1992,9,North-Central,Niger,351.4,30,172.2,11.71,0.0,0.65
1992-10-01,1992,10,North-Central,Niger,108.6,22,47.7,4.94,0.176,0.362
1992-11-01,1992,11,North-Central,Niger,3.0,1,1.4,3.0,0.771,0.107
1992-12-01,1992,12,North-Central,Niger,1.2,0,0.5,1.2,0.0,0.78
1993-01-01,1993,1,North-Central,Niger,0.0,0,0.0,0.0,1.0,0.0
1993-02-01,1993,2,North-Central,Niger,1.0,0,0.5,1.0,0.711,0.144
1993-03-01,1993,3,North-Central,Niger,27.0,5,12.8,5.4,0.0,0.696
1993-04-01,1993,4,North-Central,Niger,53.5,11,20.7,4.86,0.367,0.245
1993-05-01,1993,5,North-Central,Niger,163.2,30,78.0,5.44,0.0,0.503
1993-06-01,1993,6,North-Central,Niger,218.7,30,108.1,7.29,0.0,0.557
1993-07-01,1993,7,North-Central,Niger,421.6,30,145.0,14.05,0.0,0.575
1993-08-01,1993,8,North-Central,Niger,325.7,30,162.2,10.86,0.0,0.574
1993-09-01,1993,9,North-Central,Niger,271.0,30,111.9,9.03,0.0,0.423
1993-10-01,1993,10,North-Central,Niger,169.0,30,71.2,5.63,0.0,0.54
1993-11-01,1993,11,North-Central,Niger,12.0,2,5.9,6.0,0.085,0.45
1993-12-01,1993,12,North-Central,Niger,1.3,0,0.4,1.3,0.0,0.624
1994-01-01,1994,1,North-Central,Niger,2.7,1,1.2,2.7,0.0,0.558
1994-02-01,1994,2,North-Central,Niger,0.3,0,0.1,0.3,0.913,0.029
1994-03-01,1994,3,North-Central,Niger,11.0,2,5.1,5.5,0.402,0.277
1994-04-01,1994,4,North-Central,Niger,125.3,25,48.9,5.01,0.0,0.578
1994-05-01,1994,5,North-Central,Niger,164.2,30,70.3,5.47,0.0,0.453
1994-06-01,1994,6,North-Central,Niger,290.5,30,97.6,9.68,0.0,0.503
1994-07-01,1994,7,North-Central,Niger,335.9,30,118.2,11.2,0.0,0.469
1994-08-01,1994,8,North-Central,Niger,377.4,30,152.5,12.58,0.0,0.54
1994-09-01,1994,9,North-Central,Niger,433.0,30,131.4,14.43,0.0,0.496
1994-10-01,1994,10,North-Central,Niger,315.9,30,121.7,10.53,0.0,0.924
1994-11-01,1994,11,North-Central,Niger,11.4,2,5.6,5.7,0.13,0.427
1994-12-01,1994,12,North-Central,Niger,0.0,0,0.0,0.0,1.0,0.0
1995-01-01,1995,1,North-Central,Niger,0.0,0,0.0,0.0,1.0,0.0
1995-02-01,1995,2,North-Central,Niger,6.2,1,1.9,6.2,0.0,0.548
1995-03-01,1995,3,North-Central,Niger,25.6,5,11.1,5.12,0.0,0.604
1995-04-01,1995,4,North-Central,Niger,114.9,23,38.1,5.0,0.0,0.45
1995-05-01,1995,5,North-Central,Niger,152.1,30,58.7,5.07,0.019,0.378
1995-06-01,1995,6,North-Central,Niger,234.9,30,105.1,7.83,0.0,0.541
1995-07-01,1995,7,North-Central,Niger,393.6,30,187.2,13.12,0.0,0.742
1995-08-01,1995,8,North-Central,Niger,372.4,30,132.2,12.41,0.0,0.468
1995-09-01,1995,9,North-Central,Niger,277.9,30,108.4,9.26,0.0,0.409
1995-10-01,1995,10,North-Central,Niger,199.0,30,67.7,6.63,0.0,0.514
1995-11-01,1995,11,North-Central,Niger,16.1,3,5.8,5.37,0.0,0.442
1995-12-01,1995,12,North-Central,Niger,0.0,0,0.0,0.0,1.0,0.0
1996-01-01,1996,1,North-Central,Niger,0.0,0,0.0,0.0,1.0,0.0
1996-02-01,1996,2,North-Central,Niger,6.0,1,2.6,6.0,0.0,0.75
1996-03-01,1996,3,North-Central,Niger,32.8,7,16.1,4.69,0.0,0.876
1996-04-01,1996,4,North-Central,Niger,76.1,15,37.2,5.07,0.1,0.44
1996-05-01,1996,5,North-Central,Niger,179.9,30,61.6,6.0,0.0,0.397
1996-06-01,1996,6,North-Central,Niger,281.0,30,118.7,9.37,0.0,0.611
1996-07-01,1996,7,North-Central,Niger,349.3,30,145.2,11.64,0.0,0.576
1996-08-01,1996,8,North-Central,Niger,372.1,30,157.8,12.4,0.0,0.558
1996-09-01,1996,9,North-Central,Niger,317.1,30,148.4,10.57,0.0,0.56
1996-10-01,1996,10,North-Central,Niger,136.4,27,64.5,5.05,0.0,0.49
1996-11-01,1996,11,North-Central,Niger,0.0,0,0.0,0.0,1.0,0.0
1996-12-01,1996,12,North-Central,Niger,0.0,0,0.0,0.0,1.0,0.0
1997-01-01,1997,1,North-Central,Niger,0.0,0,0.0,0.0,1.0,0.0
1997-02-01,1997,2,North-Central,Niger,0.0,0,0.0,0.0,1.0,0.0
1997-03-01,1997,3,North-Central,Niger,68.4,14,30.2,4.89,0.0,1.0
1997-04-01,1997,4,North-Central,Niger,102.9,21,49.4,4.9,0.0,0.584
1997-05-01,1997,5,North-Central,Niger,215.6,30,76.8,7.19,0.0,0.495
1997-06-01,1997,6,North-Central,Niger,296.2,30,131.2,9.87,0.0,0.676
1997-07-01,1997,7,North-Central,Niger,261.1,30,95.9,8.7,0.0,0.38
1997-08-01,1997,8,North-Central,Niger,308.9,30,123.6,10.3,0.0,0.437
